Data,Acao,Valor,Ano
03-08-2016,ITLC34,0.140365,2016
03-08-2017,ITLC34,0.141541,2017
03-11-2016,ITLC34,0.149734,2016
04-02-2015,ITLC34,0.11866,2015
04-02-2022,ITLC34,0.307044,2022
04-05-2016,ITLC34,0.15584,2016
04-05-2023,ITLC34,0.103235,2023
04-08-2023,ITLC34,0.098444,2023
04-11-2015,ITLC34,0.154016,2015
04-11-2021,ITLC34,0.326297,2021
04-11-2022,ITLC34,0.316139,2022
05-02-2018,ITLC34,0.16275,2018
05-02-2019,ITLC34,0.198287,2019
05-05-2015,ITLC34,0.12528,2015
05-05-2022,ITLC34,0.291234,2022
05-08-2015,ITLC34,0.148684,2015
05-08-2021,ITLC34,0.299597,2021
05-11-2018,ITLC34,0.190945,2018
05-11-2020,ITLC34,0.287381,2020
06-02-2020,ITLC34,0.246301,2020
06-02-2023,ITLC34,0.316784,2023
06-02-2024,ITLC34,0.072144,2024
06-05-2020,ITLC34,0.296934,2020
06-05-2021,ITLC34,0.296191,2021
06-05-2024,ITLC34,0.076826,2024
06-08-2019,ITLC34,0.218495,2019
06-08-2020,ITLC34,0.294569,2020
06-08-2024,ITLC34,0.08266,2024
06-11-2017,ITLC34,0.147218,2017
06-11-2019,ITLC34,0.219923,2019
06-11-2023,ITLC34,0.071584,2023
07-08-2018,ITLC34,0.208015,2018
09-05-2018,ITLC34,0.18704,2018
01-03-2016,ITSA3,0.010004,2016
01-03-2017,ITSA3,0.011073,2017
01-03-2018,ITSA3,0.010613,2018
01-03-2019,ITSA3,0.015638,2019
01-03-2021,ITSA3,0.02,2021
01-03-2023,ITSA3,0.021249,2023
01-03-2024,ITSA3,0.02353,2024
01-06-2015,ITSA3,0.010004,2015
01-06-2016,ITSA3,0.010432,2016
01-06-2017,ITSA3,0.011073,2017
01-06-2018,ITSA3,0.011195,2018
01-06-2020,ITSA3,0.015638,2020
01-06-2021,ITSA3,0.015638,2021
01-06-2022,ITSA3,0.019228,2022
01-06-2023,ITSA3,0.021249,2023
01-09-2015,ITSA3,0.010004,2015
01-09-2016,ITSA3,0.01048,2016
01-09-2017,ITSA3,0.011073,2017
01-09-2020,ITSA3,0.015565,2020
01-09-2021,ITSA3,0.015638,2021
01-09-2022,ITSA3,0.019227,2022
01-12-2015,ITSA3,0.009527,2015
01-12-2016,ITSA3,0.011004,2016
01-12-2017,ITSA3,0.011073,2017
01-12-2020,ITSA3,0.015565,2020
01-12-2021,ITSA3,0.019317,2021
01-12-2022,ITSA3,0.021249,2022
01-12-2023,ITSA3,0.02353,2023
02-03-2015,ITSA3,0.009094,2015
02-03-2020,ITSA3,0.015638,2020
02-03-2022,ITSA3,0.023529,2022
02-09-2019,ITSA3,0.01642,2019
02-09-2024,ITSA3,0.02353,2024
02-12-2019,ITSA3,0.01642,2019
02-12-2024,ITSA3,0.022409,2024
03-06-2019,ITSA3,0.01642,2019
03-06-2024,ITSA3,0.02353,2024
03-09-2018,ITSA3,0.011728,2018
03-12-2018,ITSA3,0.01642,2018
09-12-2022,ITSA3,0.167522,2022
10-03-2021,ITSA3,0.012689,2021
10-12-2015,ITSA3,0.08063,2015
11-02-2015,ITSA3,0.161103,2015
11-12-2020,ITSA3,0.083453,2020
12-12-2024,ITSA3,0.057831,2024
13-08-2015,ITSA3,0.054941,2015
13-12-2019,ITSA3,0.004885,2019
14-12-2021,ITSA3,0.018397,2021
15-08-2016,ITSA3,0.057955,2016
15-08-2017,ITSA3,0.055284,2017
16-08-2019,ITSA3,0.265,2019
16-08-2021,ITSA3,0.029196,2021
17-01-2022,ITSA3,0.108963,2022
18-08-2020,ITSA3,0.01642,2020
18-08-2023,ITSA3,0.021342,2023
18-12-2018,ITSA3,0.006333,2018
19-02-2016,ITSA3,0.121245,2016
19-08-2022,ITSA3,0.051463,2022
19-12-2023,ITSA3,0.075269,2023
20-08-2018,ITSA3,0.171422,2018
20-09-2024,ITSA3,0.046095,2024
20-10-2023,ITSA3,0.046496,2023
21-02-2020,ITSA3,0.176707,2020
21-06-2024,ITSA3,0.0946,2024
21-11-2022,ITSA3,0.046545,2022
22-02-2019,ITSA3,0.354352,2019
22-03-2024,ITSA3,0.066358,2024
22-09-2023,ITSA3,0.110952,2023
23-02-2018,ITSA3,0.475709,2018
23-02-2024,ITSA3,0.28619,2024
23-06-2023,ITSA3,0.108478,2023
23-12-2016,ITSA3,0.191941,2016
24-03-2023,ITSA3,0.069485,2023
24-11-2021,ITSA3,0.120974,2021
25-02-2022,ITSA3,0.02,2022
25-03-2022,ITSA3,0.093075,2022
25-05-2021,ITSA3,0.01432,2021
26-01-2021,ITSA3,0.016263,2021
26-03-2021,ITSA3,0.014918,2021
26-07-2023,ITSA3,0.048834,2023
26-12-2017,ITSA3,0.124064,2017
28-04-2021,ITSA3,0.016585,2021
28-05-2021,ITSA3,0.0184,2021
30-04-2021,ITSA3,0.02131,2021
01-03-2016,ITSA4,0.009588,2016
01-03-2017,ITSA4,0.010664,2017
01-03-2018,ITSA4,0.011197,2018
01-03-2019,ITSA4,0.016422,2019
01-03-2021,ITSA4,0.01564,2021
01-03-2023,ITSA4,0.022315,2023
01-03-2024,ITSA4,0.022409,2024
01-06-2015,ITSA4,0.010112,2015
01-06-2016,ITSA4,0.010547,2016
01-06-2017,ITSA4,0.011197,2017
01-06-2018,ITSA4,0.01173,2018
01-06-2020,ITSA4,0.01564,2020
01-06-2021,ITSA4,0.01564,2021
01-06-2022,ITSA4,0.020286,2022
01-06-2023,ITSA4,0.022315,2023
01-09-2015,ITSA4,0.00963,2015
01-09-2016,ITSA4,0.010547,2016
01-09-2017,ITSA4,0.010664,2017
01-09-2020,ITSA4,0.01564,2020
01-09-2021,ITSA4,0.01564,2021
01-09-2022,ITSA4,0.019235,2022
01-12-2015,ITSA4,0.009588,2015
01-12-2016,ITSA4,0.010594,2016
01-12-2017,ITSA4,0.010617,2017
01-12-2020,ITSA4,0.016422,2020
01-12-2021,ITSA4,0.0184,2021
01-12-2022,ITSA4,0.021252,2022
01-12-2023,ITSA4,0.02353,2023
02-03-2015,ITSA4,0.008755,2015
02-03-2020,ITSA4,0.016422,2020
02-03-2022,ITSA4,0.023529,2022
02-09-2019,ITSA4,0.01564,2019
02-09-2024,ITSA4,0.022409,2024
02-12-2019,ITSA4,0.01564,2019
02-12-2024,ITSA4,0.022409,2024
03-06-2019,ITSA4,0.015571,2019
03-06-2024,ITSA4,0.022311,2024
03-09-2018,ITSA4,0.01173,2018
03-12-2018,ITSA4,0.01564,2018
09-12-2022,ITSA4,0.167545,2022
10-03-2021,ITSA4,0.012691,2021
10-12-2015,ITSA4,0.077622,2015
11-02-2015,ITSA4,0.114552,2015
11-12-2020,ITSA4,0.079142,2020
12-12-2024,ITSA4,0.0581,2024
13-08-2015,ITSA4,0.058313,2015
13-12-2019,ITSA4,0.004886,2019
14-12-2021,ITSA4,0.0184,2021
15-08-2016,ITSA4,0.055548,2016
15-08-2017,ITSA4,0.05897,2017
16-08-2019,ITSA4,0.265105,2019
16-08-2021,ITSA4,0.029072,2021
17-01-2022,ITSA4,0.109006,2022
18-08-2020,ITSA4,0.016422,2020
18-08-2023,ITSA4,0.021248,2023
18-12-2018,ITSA4,0.006334,2018
19-02-2016,ITSA4,0.122558,2016
19-08-2022,ITSA4,0.04902,2022
19-12-2023,ITSA4,0.075288,2023
20-08-2018,ITSA4,0.163282,2018
20-09-2024,ITSA4,0.0484,2024
20-10-2023,ITSA4,0.046507,2023
21-02-2017,ITSA4,0.118506,2017
21-02-2020,ITSA4,0.185568,2020
21-06-2024,ITSA4,0.089701,2024
21-11-2022,ITSA4,0.046551,2022
22-02-2019,ITSA4,0.24328,2019
22-03-2024,ITSA4,0.07,2024
22-09-2023,ITSA4,0.105669,2023
23-02-2018,ITSA4,0.499564,2018
23-02-2024,ITSA4,0.3005,2024
23-06-2023,ITSA4,0.103327,2023
23-12-2016,ITSA4,0.194921,2016
24-03-2023,ITSA4,0.069512,2023
24-11-2021,ITSA4,0.120991,2021
25-02-2022,ITSA4,0.02,2022
25-03-2022,ITSA4,0.097742,2022
25-05-2021,ITSA4,0.014389,2021
26-01-2021,ITSA4,0.016194,2021
26-03-2021,ITSA4,0.014855,2021
26-07-2023,ITSA4,0.046515,2023
26-08-2020,ITSA4,0.02,2020
26-12-2017,ITSA4,0.125449,2017
28-04-2021,ITSA4,0.016591,2021
28-05-2021,ITSA4,0.0184,2021
30-04-2021,ITSA4,0.02131,2021
01-02-2016,ITUB3,0.009091,2016
01-02-2017,ITUB3,0.01,2017
01-02-2018,ITUB3,0.01,2018
01-02-2019,ITUB3,0.015,2019
01-02-2021,ITUB3,0.015,2021
01-02-2022,ITUB3,0.01765,2022
01-02-2023,ITUB3,0.01765,2023
01-02-2024,ITUB3,0.01765,2024
01-03-2016,ITUB3,0.009091,2016
01-03-2017,ITUB3,0.01,2017
01-03-2018,ITUB3,0.01,2018
01-03-2019,ITUB3,0.015,2019
01-03-2021,ITUB3,0.015,2021
01-03-2023,ITUB3,0.01765,2023
01-03-2024,ITUB3,0.01765,2024
01-04-2015,ITUB3,0.008264,2015
01-04-2016,ITUB3,0.009091,2016
01-04-2019,ITUB3,0.015,2019
01-04-2020,ITUB3,0.015,2020
01-04-2021,ITUB3,0.015,2021
01-04-2022,ITUB3,0.01765,2022
01-04-2024,ITUB3,0.01765,2024
01-06-2015,ITUB3,0.008264,2015
01-06-2016,ITUB3,0.009091,2016
01-06-2017,ITUB3,0.01,2017
01-06-2018,ITUB3,0.01,2018
01-06-2020,ITUB3,0.015,2020
01-06-2021,ITUB3,0.015,2021
01-06-2022,ITUB3,0.01765,2022
01-06-2023,ITUB3,0.01765,2023
01-07-2015,ITUB3,0.008264,2015
01-07-2016,ITUB3,0.009091,2016
01-07-2019,ITUB3,0.015,2019
01-07-2020,ITUB3,0.015,2020
01-07-2021,ITUB3,0.015,2021
01-07-2022,ITUB3,0.01765,2022
01-07-2024,ITUB3,0.01765,2024
01-08-2016,ITUB3,0.009091,2016
01-08-2017,ITUB3,0.01,2017
01-08-2018,ITUB3,0.01,2018
01-08-2019,ITUB3,0.015,2019
01-08-2022,ITUB3,0.01765,2022
01-08-2023,ITUB3,0.01765,2023
01-08-2024,ITUB3,0.01765,2024
01-09-2015,ITUB3,0.009091,2015
01-09-2016,ITUB3,0.009091,2016
01-09-2017,ITUB3,0.01,2017
01-09-2020,ITUB3,0.015,2020
01-09-2021,ITUB3,0.015,2021
01-09-2022,ITUB3,0.01765,2022
01-09-2023,ITUB3,0.01765,2023
01-10-2015,ITUB3,0.009091,2015
01-10-2018,ITUB3,0.01,2018
01-10-2019,ITUB3,0.015,2019
01-10-2020,ITUB3,0.015,2020
01-10-2021,ITUB3,0.015,2021
01-10-2024,ITUB3,0.01765,2024
01-11-2016,ITUB3,0.01,2016
01-11-2017,ITUB3,0.01,2017
01-11-2018,ITUB3,0.01,2018
01-11-2019,ITUB3,0.015,2019
01-11-2021,ITUB3,0.01765,2021
01-11-2022,ITUB3,0.01765,2022
01-11-2023,ITUB3,0.01765,2023
01-11-2024,ITUB3,0.01765,2024
01-12-2015,ITUB3,0.009091,2015
01-12-2016,ITUB3,0.01,2016
01-12-2017,ITUB3,0.01,2017
01-12-2020,ITUB3,0.015,2020
01-12-2021,ITUB3,0.01765,2021
01-12-2022,ITUB3,0.01765,2022
01-12-2023,ITUB3,0.01765,2023
02-01-2015,ITUB3,0.008264,2015
02-01-2017,ITUB3,0.01,2017
02-01-2018,ITUB3,0.01,2018
02-01-2019,ITUB3,0.015,2019
02-01-2020,ITUB3,0.015,2020
02-01-2023,ITUB3,0.01765,2023
02-01-2024,ITUB3,0.01765,2024
02-02-2015,ITUB3,0.008264,2015
02-03-2015,ITUB3,0.008264,2015
02-03-2020,ITUB3,0.015,2020
02-03-2022,ITUB3,0.01765,2022
02-04-2018,ITUB3,0.01,2018
02-05-2016,ITUB3,0.009091,2016
02-05-2017,ITUB3,0.01,2017
02-05-2018,ITUB3,0.01,2018
02-05-2019,ITUB3,0.015,2019
02-05-2022,ITUB3,0.01765,2022
02-05-2023,ITUB3,0.01765,2023
02-05-2024,ITUB3,0.01765,2024
02-07-2018,ITUB3,0.01,2018
02-08-2021,ITUB3,0.015,2021
02-09-2019,ITUB3,0.015,2019
02-09-2024,ITUB3,0.01765,2024
02-10-2017,ITUB3,0.01,2017
02-10-2023,ITUB3,0.01765,2023
02-12-2019,ITUB3,0.015,2019
02-12-2024,ITUB3,0.01765,2024
03-01-2022,ITUB3,0.01765,2022
03-02-2020,ITUB3,0.015,2020
03-04-2017,ITUB3,0.01,2017
03-04-2023,ITUB3,0.01765,2023
03-05-2021,ITUB3,0.015,2021
03-06-2019,ITUB3,0.015,2019
03-06-2024,ITUB3,0.01765,2024
03-07-2017,ITUB3,0.01,2017
03-07-2023,ITUB3,0.01765,2023
03-08-2015,ITUB3,0.009091,2015
03-08-2020,ITUB3,0.015,2020
03-09-2018,ITUB3,0.01,2018
03-10-2016,ITUB3,0.009091,2016
03-10-2022,ITUB3,0.01765,2022
03-11-2015,ITUB3,0.009091,2015
03-11-2020,ITUB3,0.015,2020
03-12-2018,ITUB3,0.015,2018
04-01-2016,ITUB3,0.009091,2016
04-01-2021,ITUB3,0.015,2021
04-05-2015,ITUB3,0.008264,2015
04-05-2020,ITUB3,0.015,2020
07-12-2023,ITUB3,0.24724,2023
09-12-2022,ITUB3,0.48618,2022
10-12-2015,ITUB3,0.126667,2015
10-12-2024,ITUB3,0.31056,2024
11-02-2015,ITUB3,0.465179,2015
11-12-2020,ITUB3,0.06396,2020
13-08-2015,ITUB3,0.209697,2015
13-12-2019,ITUB3,0.03756,2019
15-08-2016,ITUB3,0.241818,2016
15-08-2017,ITUB3,0.266,2017
15-12-2017,ITUB3,0.096333,2017
16-02-2018,ITUB3,0.086933,2018
16-08-2019,ITUB3,0.2393,2019
16-08-2021,ITUB3,0.10384,2021
18-08-2020,ITUB3,0.0529,2020
18-12-2018,ITUB3,0.0106,2018
19-02-2016,ITUB3,0.396606,2016
19-08-2022,ITUB3,0.3065,2022
19-09-2023,ITUB3,0.2693,2023
20-06-2023,ITUB3,0.2663,2023
20-08-2018,ITUB3,0.416,2018
20-09-2024,ITUB3,0.27298,2024
21-02-2017,ITUB3,0.516933,2017
21-02-2020,ITUB3,0.4832,2020
21-06-2024,ITUB3,0.251,2024
22-02-2019,ITUB3,1.0507,2019
22-02-2022,ITUB3,0.01366,2022
22-02-2024,ITUB3,1.125125,2024
22-03-2024,ITUB3,0.2418,2024
22-11-2021,ITUB3,0.264551,2021
23-12-2016,ITUB3,0.314267,2016
24-03-2023,ITUB3,0.262,2023
25-05-2021,ITUB3,0.04874,2021
26-01-2021,ITUB3,0.05016,2021
26-02-2021,ITUB3,0.146987,2021
26-03-2021,ITUB3,0.05064,2021
28-04-2021,ITUB3,0.05648,2021
28-12-2018,ITUB3,0.0106,2018
01-02-2016,ITUB4,0.009091,2016
01-02-2017,ITUB4,0.01,2017
01-02-2018,ITUB4,0.01,2018
01-02-2019,ITUB4,0.015,2019
01-02-2021,ITUB4,0.015,2021
01-02-2022,ITUB4,0.01765,2022
01-02-2023,ITUB4,0.01765,2023
01-02-2024,ITUB4,0.01765,2024
01-03-2016,ITUB4,0.009091,2016
01-03-2017,ITUB4,0.01,2017
01-03-2018,ITUB4,0.01,2018
01-03-2019,ITUB4,0.015,2019
01-03-2021,ITUB4,0.015,2021
01-03-2023,ITUB4,0.01765,2023
01-03-2024,ITUB4,0.01765,2024
01-04-2015,ITUB4,0.008264,2015
01-04-2016,ITUB4,0.009091,2016
01-04-2019,ITUB4,0.015,2019
01-04-2020,ITUB4,0.015,2020
01-04-2021,ITUB4,0.015,2021
01-04-2022,ITUB4,0.01765,2022
01-04-2024,ITUB4,0.01765,2024
01-06-2015,ITUB4,0.008264,2015
01-06-2016,ITUB4,0.009091,2016
01-06-2017,ITUB4,0.01,2017
01-06-2018,ITUB4,0.01,2018
01-06-2020,ITUB4,0.015,2020
01-06-2021,ITUB4,0.015,2021
01-06-2022,ITUB4,0.01765,2022
01-06-2023,ITUB4,0.01765,2023
01-07-2015,ITUB4,0.008264,2015
01-07-2016,ITUB4,0.009091,2016
01-07-2019,ITUB4,0.015,2019
01-07-2020,ITUB4,0.015,2020
01-07-2021,ITUB4,0.015,2021
01-07-2022,ITUB4,0.01765,2022
01-07-2024,ITUB4,0.01765,2024
01-08-2016,ITUB4,0.009091,2016
01-08-2017,ITUB4,0.01,2017
01-08-2018,ITUB4,0.01,2018
01-08-2019,ITUB4,0.015,2019
01-08-2022,ITUB4,0.01765,2022
01-08-2023,ITUB4,0.01765,2023
01-08-2024,ITUB4,0.01765,2024
01-09-2015,ITUB4,0.009091,2015
01-09-2016,ITUB4,0.009091,2016
01-09-2017,ITUB4,0.01,2017
01-09-2020,ITUB4,0.015,2020
01-09-2021,ITUB4,0.015,2021
01-09-2022,ITUB4,0.01765,2022
01-09-2023,ITUB4,0.01765,2023
01-10-2015,ITUB4,0.009091,2015
01-10-2018,ITUB4,0.01,2018
01-10-2019,ITUB4,0.015,2019
01-10-2020,ITUB4,0.015,2020
01-10-2021,ITUB4,0.015,2021
01-10-2024,ITUB4,0.01765,2024
01-11-2016,ITUB4,0.01,2016
01-11-2017,ITUB4,0.01,2017
01-11-2018,ITUB4,0.01,2018
01-11-2019,ITUB4,0.015,2019
01-11-2021,ITUB4,0.01765,2021
01-11-2022,ITUB4,0.01765,2022
01-11-2023,ITUB4,0.01765,2023
01-11-2024,ITUB4,0.01765,2024
01-12-2015,ITUB4,0.009091,2015
01-12-2016,ITUB4,0.01,2016
01-12-2017,ITUB4,0.01,2017
01-12-2020,ITUB4,0.015,2020
01-12-2021,ITUB4,0.01765,2021
01-12-2022,ITUB4,0.01765,2022
01-12-2023,ITUB4,0.01765,2023
02-01-2015,ITUB4,0.008264,2015
02-01-2017,ITUB4,0.01,2017
02-01-2018,ITUB4,0.01,2018
02-01-2019,ITUB4,0.015,2019
02-01-2020,ITUB4,0.015,2020
02-01-2023,ITUB4,0.01765,2023
02-01-2024,ITUB4,0.01765,2024
02-02-2015,ITUB4,0.008264,2015
02-03-2015,ITUB4,0.008264,2015
02-03-2020,ITUB4,0.015,2020
02-03-2022,ITUB4,0.01765,2022
02-04-2018,ITUB4,0.01,2018
02-05-2016,ITUB4,0.009091,2016
02-05-2017,ITUB4,0.01,2017
02-05-2018,ITUB4,0.01,2018
02-05-2019,ITUB4,0.015,2019
02-05-2022,ITUB4,0.01765,2022
02-05-2023,ITUB4,0.01765,2023
02-05-2024,ITUB4,0.01765,2024
02-07-2018,ITUB4,0.01,2018
02-08-2021,ITUB4,0.015,2021
02-09-2019,ITUB4,0.015,2019
02-09-2024,ITUB4,0.01765,2024
02-10-2017,ITUB4,0.01,2017
02-10-2023,ITUB4,0.01765,2023
02-12-2019,ITUB4,0.015,2019
02-12-2024,ITUB4,0.01765,2024
03-01-2022,ITUB4,0.01765,2022
03-02-2020,ITUB4,0.015,2020
03-04-2017,ITUB4,0.01,2017
03-04-2023,ITUB4,0.01765,2023
03-05-2021,ITUB4,0.015,2021
03-06-2019,ITUB4,0.015,2019
03-06-2024,ITUB4,0.01765,2024
03-07-2017,ITUB4,0.01,2017
03-07-2023,ITUB4,0.01765,2023
03-08-2015,ITUB4,0.009091,2015
03-08-2020,ITUB4,0.015,2020
03-09-2018,ITUB4,0.01,2018
03-10-2016,ITUB4,0.009091,2016
03-10-2022,ITUB4,0.01765,2022
03-11-2015,ITUB4,0.009091,2015
03-11-2020,ITUB4,0.015,2020
03-12-2018,ITUB4,0.015,2018
04-01-2016,ITUB4,0.009091,2016
04-01-2021,ITUB4,0.015,2021
04-05-2015,ITUB4,0.008264,2015
04-05-2020,ITUB4,0.015,2020
07-12-2023,ITUB4,0.24724,2023
09-12-2022,ITUB4,0.48618,2022
10-12-2015,ITUB4,0.126667,2015
10-12-2024,ITUB4,0.31056,2024
11-02-2015,ITUB4,0.465179,2015
11-12-2020,ITUB4,0.06396,2020
13-08-2015,ITUB4,0.209697,2015
13-12-2019,ITUB4,0.03756,2019
15-08-2016,ITUB4,0.241818,2016
15-08-2017,ITUB4,0.266,2017
15-12-2017,ITUB4,0.096333,2017
16-02-2018,ITUB4,1.4084,2018
16-08-2019,ITUB4,0.5476,2019
16-08-2021,ITUB4,0.10384,2021
18-08-2020,ITUB4,0.0529,2020
18-12-2018,ITUB4,0.0106,2018
19-02-2016,ITUB4,0.396606,2016
19-08-2022,ITUB4,0.3065,2022
19-09-2023,ITUB4,0.2693,2023
20-06-2023,ITUB4,0.2663,2023
20-08-2018,ITUB4,0.416,2018
20-09-2024,ITUB4,0.27298,2024
21-02-2017,ITUB4,0.516933,2017
21-02-2020,ITUB4,0.5235,2020
21-06-2024,ITUB4,0.251,2024
22-02-2019,ITUB4,0.7494,2019
22-02-2022,ITUB4,0.01366,2022
22-02-2024,ITUB4,1.125125,2024
22-03-2024,ITUB4,0.2418,2024
22-11-2021,ITUB4,0.264551,2021
23-12-2016,ITUB4,0.314267,2016
24-03-2023,ITUB4,0.262,2023
25-05-2021,ITUB4,0.04874,2021
26-01-2021,ITUB4,0.05016,2021
26-02-2021,ITUB4,0.146987,2021
26-03-2021,ITUB4,0.05064,2021
28-04-2021,ITUB4,0.05648,2021
28-12-2018,ITUB4,0.0106,2018
02-05-2016,JBSS3,0.405459,2016
02-05-2017,JBSS3,0.032978,2017
02-05-2018,JBSS3,0.046776,2018
02-05-2019,JBSS3,0.002245,2019
04-05-2015,JBSS3,0.16738,2015
17-05-2022,JBSS3,1.0,2022
17-08-2021,JBSS3,1.001341,2021
17-11-2021,JBSS3,1.0,2021
17-11-2022,JBSS3,1.0,2022
17-12-2021,JBSS3,1.0,2021
20-08-2024,JBSS3,2.0,2024
23-06-2023,JBSS3,1.0,2023
25-11-2024,JBSS3,1.0,2024
29-04-2020,JBSS3,0.540595,2020
29-04-2021,JBSS3,1.016679,2021
01-02-2024,JHSF3,0.030805,2024
01-03-2024,JHSF3,0.030819,2024
01-04-2024,JHSF3,0.030819,2024
01-07-2024,JHSF3,0.030949,2024
01-08-2024,JHSF3,0.030949,2024
01-10-2024,JHSF3,0.030977,2024
01-11-2024,JHSF3,0.030977,2024
04-03-2022,JHSF3,0.160656,2022
04-04-2019,JHSF3,0.116414,2019
05-04-2021,JHSF3,0.210369,2021
08-10-2020,JHSF3,0.067137,2020
11-08-2023,JHSF3,0.044253,2023
12-09-2023,JHSF3,0.044253,2023
15-02-2023,JHSF3,0.047941,2023
15-10-2021,JHSF3,0.183471,2021
16-12-2022,JHSF3,0.048048,2022
17-03-2023,JHSF3,0.047941,2023
18-01-2023,JHSF3,0.047941,2023
19-04-2023,JHSF3,0.047941,2023
19-05-2023,JHSF3,0.047941,2023
19-08-2020,JHSF3,0.078771,2020
20-04-2023,JHSF3,0.047941,2023
20-06-2023,JHSF3,0.047941,2023
27-07-2023,JHSF3,0.044253,2023
28-12-2023,JHSF3,0.030731,2023
29-11-2024,JHSF3,0.030949,2024
30-04-2024,JHSF3,0.030865,2024
30-08-2024,JHSF3,0.030949,2024
30-12-2019,JHSF3,0.083152,2019
30-12-2024,JHSF3,0.030977,2024
31-05-2024,JHSF3,0.030887,2024
16-02-2024,JNJB34,0.274457,2024
17-02-2023,JNJB34,0.390137,2023
18-02-2022,JNJB34,0.353712,2022
18-11-2016,JNJB34,0.180533,2016
19-02-2016,JNJB34,0.1855,2016
19-08-2016,JNJB34,0.1696,2016
19-11-2015,JNJB34,0.18785,2015
20-02-2015,JNJB34,0.14602,2015
20-05-2016,JNJB34,0.180267,2016
20-05-2024,JNJB34,0.305594,2024
20-11-2023,JNJB34,0.274196,2023
21-02-2020,JNJB34,0.29469,2020
21-05-2015,JNJB34,0.15315,2015
21-08-2015,JNJB34,0.1885,2015
21-11-2022,JNJB34,0.392464,2022
22-02-2019,JNJB34,0.22869,2019
22-05-2020,JNJB34,0.32586,2020
22-05-2023,JNJB34,0.38976,2023
22-08-2022,JNJB34,0.389828,2022
22-11-2021,JNJB34,0.389981,2021
23-02-2018,JNJB34,0.181832,2018
23-05-2022,JNJB34,0.365017,2022
23-08-2021,JNJB34,0.369514,2021
23-11-2018,JNJB34,0.2319,2018
24-02-2017,JNJB34,0.168267,2017
24-05-2019,JNJB34,0.243897,2019
24-05-2021,JNJB34,0.355975,2021
24-08-2018,JNJB34,0.24714,2018
24-08-2020,JNJB34,0.355015,2020
24-11-2017,JNJB34,0.184968,2017
25-05-2017,JNJB34,0.183848,2017
25-05-2018,JNJB34,0.22146,2018
25-08-2017,JNJB34,0.17486,2017
25-08-2023,JNJB34,0.37863,2023
25-11-2019,JNJB34,0.260807,2019
25-11-2024,JNJB34,0.46606,2024
26-08-2019,JNJB34,0.257133,2019
26-08-2024,JNJB34,0.322925,2024
02-05-2019,JOPA3,0.648882,2019
03-08-2020,JOPA3,0.287428,2020
27-04-2018,JOPA3,0.515145,2018
28-04-2015,JOPA3,0.55221,2015
28-04-2017,JOPA3,0.82582,2017
28-04-2023,JOPA3,0.8215,2023
29-04-2016,JOPA3,0.65029,2016
29-04-2022,JOPA3,0.826965,2022
29-04-2024,JOPA3,0.433187,2024
30-04-2020,JOPA3,0.287429,2020
30-04-2021,JOPA3,0.856149,2021
02-05-2019,JOPA4,0.71377,2019
03-08-2020,JOPA4,0.316172,2020
27-04-2018,JOPA4,0.566659,2018
28-04-2015,JOPA4,0.60743,2015
28-04-2017,JOPA4,0.9084,2017
28-04-2023,JOPA4,0.903651,2023
29-04-2016,JOPA4,0.71532,2016
29-04-2022,JOPA4,0.909662,2022
29-04-2024,JOPA4,0.476506,2024
30-04-2020,JOPA4,0.316172,2020
30-04-2021,JOPA4,0.941763,2021
01-04-2015,JPMC34,0.122728,2015
01-07-2016,JPMC34,0.156432,2016
02-01-2015,JPMC34,0.108828,2015
02-01-2019,JPMC34,0.29152,2019
02-07-2015,JPMC34,0.152464,2015
02-10-2015,JPMC34,0.165088,2015
03-01-2018,JPMC34,0.17724,2018
03-01-2020,JPMC34,0.384489,2020
03-04-2019,JPMC34,0.314864,2019
03-04-2020,JPMC34,0.488952,2020
03-07-2017,JPMC34,0.15559,2017
03-07-2020,JPMC34,0.467766,2020
03-10-2018,JPMC34,0.296648,2018
03-10-2019,JPMC34,0.361053,2019
03-10-2024,JPMC34,0.508086,2024
04-01-2016,JPMC34,0.175991,2016
04-01-2017,JPMC34,0.149654,2017
04-01-2024,JPMC34,0.362686,2024
04-04-2016,JPMC34,0.155483,2016
04-04-2017,JPMC34,0.157155,2017
04-04-2018,JPMC34,0.198134,2018
04-04-2024,JPMC34,0.411983,2024
04-07-2018,JPMC34,0.209754,2018
04-07-2019,JPMC34,0.302328,2019
04-07-2024,JPMC34,0.456234,2024
04-10-2016,JPMC34,0.155194,2016
04-10-2017,JPMC34,0.182924,2017
05-01-2022,JPMC34,0.52804,2022
05-01-2023,JPMC34,0.50715,2023
05-04-2021,JPMC34,0.486729,2021
05-04-2022,JPMC34,0.50161,2022
05-04-2023,JPMC34,0.50328,2023
05-07-2021,JPMC34,0.472122,2021
05-07-2022,JPMC34,0.52323,2022
05-07-2023,JPMC34,0.47747,2023
05-10-2020,JPMC34,0.511902,2020
05-10-2021,JPMC34,0.56666,2021
05-10-2022,JPMC34,0.51468,2022
05-10-2023,JPMC34,0.368882,2023
01-04-2022,JPPC11,7.0,2022
01-07-2022,JPPC11,0.17,2022
02-12-2024,JPPC11,75.06,2024
06-05-2022,JSLG3,0.21613,2022
07-01-2021,JSLG3,0.055446,2021
07-12-2023,JSLG3,0.316868,2023
27-12-2021,JSLG3,0.1591,2021
27-12-2024,JSLG3,0.09892,2024
